Category,GP,G,Freq%,FGM,FGA,FG%,eFG%,2Freq%,2FGM,2FGA,2FG%,3Freq%,3PM,3PA,3P%
Overall,14,14,100.0,3.6,7.4,49.5,65.5,28.2,1.3,2.1,62.1,71.8,2.4,5.3,44.6
