Category,GP,G,Freq%,FGM,FGA,FG%,eFG%,2Freq%,2FGM,2FGA,2FG%,3Freq%,3PM,3PA,3P%
Overall,13,9,100,0.5,2.1,25.9,31.5,44.4,0.3,0.9,33.3,55.6,0.2,1.1,20.0
