Category,GP,G,Freq%,FGM,FGA,FG%,eFG%,2Freq%,2FGM,2FGA,2FG%,3Freq%,3PM,3PA,3P%
Overall,16,16,100,6.0,13.5,44.4,54.6,44.4,3.3,6.0,54.2,55.6,2.8,7.5,36.7
