Player,Team,FREQ M%,PASS,AST,FGM,FGA,FG%,2FGM,2FGA,2FG%,3FGM,3FGA,3FG%
"Walsh, Jordan",BOS,2.1,0.3,0.0,0.0,0.1,0.0,0.0,0.0,-,0.0,0.1,0.0
"Pritchard, Payton",BOS,36.4,5.9,0.4,0.5,1.3,42.1,0.3,0.5,57.1,0.3,0.8,33.3
"Queta, Neemias",BOS,1.2,0.2,0.0,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-
"Kornet, Luke",BOS,3.3,0.5,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,-
"White, Derrick",BOS,26.0,4.2,0.4,0.5,1.2,44.4,0.2,0.5,37.5,0.3,0.7,50.0
"Tatum, Jayson",BOS,10.7,1.7,0.1,0.2,0.9,23.1,0.1,0.3,40.0,0.1,0.5,12.5
"Brown, Jaylen",BOS,7.9,1.3,0.1,0.2,0.8,25.0,0.1,0.5,25.0,0.1,0.3,25.0
"Holiday, Jrue",BOS,9.1,1.5,0.1,0.1,0.1,50.0,0.1,0.1,100,0.0,0.1,0.0
"Horford, Al",BOS,3.3,0.5,0.1,0.1,0.1,100,0.1,0.1,100,0.0,0.0,-
