Category,GP,G,Freq%,FGM,FGA,FG%,eFG%,2Freq%,2FGM,2FGA,2FG%,3Freq%,3PM,3PA,3P%
Overall, 16, 16, 100, 4.2, 8.1, 51.5, 65.4, 38.5, 1.9, 3.1, 62.0, 61.5, 2.3, 5.0, 45.0

