Category,GP,G,Freq%,FGM,FGA,FG%,eFG%,2Freq%,2FGM,2FGA,2FG%,3Freq%,3PM,3PA,3P%
Overall,16,16,100,3.9,10.3,38.2,46.1,45.5,2.3,4.7,49.3,54.5,1.6,5.6,28.9
